% time	cellId	IMSI	frame	sframe	RNTI	mcs	size	ccId
1.686	1	2	169	7	1	28	1095	0
1.686	1	1	169	7	2	28	1095	0
1.687	1	2	169	8	1	28	1095	0
1.687	1	1	169	8	2	28	1095	0
1.688	1	2	169	9	1	28	1095	0
1.688	1	1	169	9	2	28	1095	0
1.689	1	2	169	10	1	28	1095	0
1.689	1	1	169	10	2	28	1095	0
1.69	1	2	170	1	1	28	1095	0
1.69	1	1	170	1	2	28	1095	0
1.691	1	2	170	2	1	28	1095	0
1.691	1	1	170	2	2	28	1095	0
1.692	1	2	170	3	1	28	1095	0
1.692	1	1	170	3	2	28	1095	0
1.693	1	2	170	4	1	28	1095	0
1.693	1	1	170	4	2	28	1095	0
1.694	1	2	170	5	1	28	1095	0
1.694	1	1	170	5	2	28	1095	0
1.695	1	2	170	6	1	28	1095	0
1.695	1	1	170	6	2	28	1095	0
1.696	1	2	170	7	1	28	1095	0
1.696	1	1	170	7	2	28	1095	0
1.697	1	2	170	8	1	28	1095	0
1.697	1	1	170	8	2	28	1095	0
1.698	1	2	170	9	1	28	1095	0
1.698	1	1	170	9	2	28	1095	0
1.699	1	2	170	10	1	28	1095	0
1.699	1	1	170	10	2	28	1095	0
1.7	1	2	171	1	1	28	1095	0
1.7	1	1	171	1	2	28	1095	0
1.701	1	2	171	2	1	28	1095	0
1.701	1	1	171	2	2	28	1095	0
1.702	1	2	171	3	1	28	1095	0
1.702	1	1	171	3	2	28	1095	0
1.703	1	2	171	4	1	28	1095	0
1.703	1	1	171	4	2	28	1095	0
1.704	1	2	171	5	1	28	1095	0
1.704	1	1	171	5	2	28	1095	0
1.705	1	2	171	6	1	28	1095	0
1.705	1	1	171	6	2	28	1095	0
1.706	1	2	171	7	1	28	1095	0
1.706	1	1	171	7	2	28	1095	0
1.707	1	2	171	8	1	28	1095	0
1.707	1	1	171	8	2	28	1095	0
1.708	1	2	171	9	1	28	1095	0
1.708	1	1	171	9	2	28	1095	0
1.709	1	2	171	10	1	28	1095	0
1.709	1	1	171	10	2	28	1095	0
1.71	1	2	172	1	1	28	1095	0
1.71	1	1	172	1	2	28	1095	0
1.711	1	2	172	2	1	28	1095	0
1.711	1	1	172	2	2	28	1095	0
1.712	1	2	172	3	1	28	1095	0
1.712	1	1	172	3	2	28	1095	0
1.713	1	2	172	4	1	28	1095	0
1.713	1	1	172	4	2	28	1095	0
1.714	1	2	172	5	1	28	1095	0
1.714	1	1	172	5	2	28	1095	0
1.715	1	2	172	6	1	28	1095	0
1.715	1	1	172	6	2	28	1095	0
1.716	1	2	172	7	1	28	1095	0
1.716	1	1	172	7	2	28	1095	0
1.717	1	2	172	8	1	28	1095	0
1.717	1	1	172	8	2	28	1095	0
1.718	1	2	172	9	1	28	1095	0
1.718	1	1	172	9	2	28	1095	0
1.719	1	2	172	10	1	28	1095	0
1.719	1	1	172	10	2	28	1095	0
1.72	1	2	173	1	1	28	1095	0
1.72	1	1	173	1	2	28	1095	0
1.721	1	2	173	2	1	28	1095	0
1.721	1	1	173	2	2	28	1095	0
1.722	1	2	173	3	1	28	1095	0
1.722	1	1	173	3	2	28	1095	0
1.723	1	2	173	4	1	28	1095	0
1.723	1	1	173	4	2	28	1095	0
1.724	1	2	173	5	1	28	1095	0
1.724	1	1	173	5	2	28	1095	0
1.725	1	2	173	6	1	28	1095	0
1.725	1	1	173	6	2	28	1095	0
1.726	1	2	173	7	1	28	1095	0
1.726	1	1	173	7	2	28	1095	0
1.727	1	2	173	8	1	28	1095	0
1.727	1	1	173	8	2	28	1095	0
1.728	1	2	173	9	1	28	1095	0
1.728	1	1	173	9	2	28	1095	0
1.729	1	2	173	10	1	28	1095	0
1.729	1	1	173	10	2	28	1095	0
1.73	1	2	174	1	1	28	1095	0
1.73	1	1	174	1	2	28	1095	0
1.731	1	2	174	2	1	28	1095	0
1.731	1	1	174	2	2	28	1095	0
1.732	1	2	174	3	1	28	1095	0
1.732	1	1	174	3	2	28	1095	0
1.733	1	2	174	4	1	28	1095	0
1.733	1	1	174	4	2	28	1095	0
1.734	1	2	174	5	1	28	1095	0
1.734	1	1	174	5	2	28	1095	0
1.735	1	2	174	6	1	28	1095	0
1.735	1	1	174	6	2	28	1095	0
1.736	1	2	174	7	1	28	1095	0
1.736	1	1	174	7	2	28	1095	0
1.737	1	2	174	8	1	28	1095	0
1.737	1	1	174	8	2	28	1095	0
1.738	1	2	174	9	1	28	1095	0
1.738	1	1	174	9	2	28	1095	0
1.739	1	2	174	10	1	28	1095	0
1.739	1	1	174	10	2	28	1095	0
1.74	1	2	175	1	1	28	1095	0
1.74	1	1	175	1	2	28	1095	0
1.741	1	2	175	2	1	28	1095	0
1.741	1	1	175	2	2	28	1095	0
1.742	1	2	175	3	1	28	1095	0
1.742	1	1	175	3	2	28	1095	0
1.743	1	2	175	4	1	28	1095	0
1.743	1	1	175	4	2	28	1095	0
1.744	1	2	175	5	1	28	1095	0
1.744	1	1	175	5	2	28	1095	0
1.745	1	2	175	6	1	28	1095	0
1.745	1	1	175	6	2	28	1095	0
1.746	1	2	175	7	1	28	1095	0
1.746	1	1	175	7	2	28	1095	0
1.747	1	2	175	8	1	28	1095	0
1.747	1	1	175	8	2	28	1095	0
1.748	1	2	175	9	1	28	1095	0
1.748	1	1	175	9	2	28	1095	0
1.749	1	2	175	10	1	28	1095	0
1.749	1	1	175	10	2	28	1095	0
1.75	1	2	176	1	1	28	1095	0
1.75	1	1	176	1	2	28	1095	0
1.751	1	2	176	2	1	28	1095	0
1.751	1	1	176	2	2	28	1095	0
1.752	1	2	176	3	1	28	1095	0
1.752	1	1	176	3	2	28	1095	0
1.753	1	2	176	4	1	28	1095	0
1.753	1	1	176	4	2	28	1095	0
1.754	1	2	176	5	1	28	1095	0
1.754	1	1	176	5	2	28	1095	0
1.755	1	2	176	6	1	28	1095	0
1.755	1	1	176	6	2	28	1095	0
1.756	1	2	176	7	1	28	1095	0
1.756	1	1	176	7	2	28	1095	0
1.757	1	2	176	8	1	28	1095	0
1.757	1	1	176	8	2	28	1095	0
1.758	1	2	176	9	1	28	1095	0
1.758	1	1	176	9	2	28	1095	0
1.759	1	2	176	10	1	28	1095	0
1.759	1	1	176	10	2	28	1095	0
1.76	1	2	177	1	1	28	1095	0
1.76	1	1	177	1	2	28	1095	0
1.761	1	2	177	2	1	28	1095	0
1.761	1	1	177	2	2	28	1095	0
1.762	1	2	177	3	1	28	1095	0
1.762	1	1	177	3	2	28	1095	0
1.763	1	2	177	4	1	28	1095	0
1.763	1	1	177	4	2	28	1095	0
1.764	1	2	177	5	1	28	1095	0
1.764	1	1	177	5	2	28	1095	0
1.765	1	2	177	6	1	28	1095	0
1.765	1	1	177	6	2	28	1095	0
1.766	1	2	177	7	1	28	1095	0
1.766	1	1	177	7	2	28	1095	0
1.767	1	2	177	8	1	28	1095	0
1.767	1	1	177	8	2	28	1095	0
1.768	1	2	177	9	1	28	1095	0
1.768	1	1	177	9	2	28	1095	0
1.769	1	2	177	10	1	28	1095	0
1.769	1	1	177	10	2	28	1095	0
1.77	1	2	178	1	1	28	1095	0
1.77	1	1	178	1	2	28	1095	0
1.771	1	2	178	2	1	28	1095	0
1.771	1	1	178	2	2	28	1095	0
1.772	1	2	178	3	1	28	1095	0
1.772	1	1	178	3	2	28	1095	0
1.773	1	2	178	4	1	28	1095	0
1.773	1	1	178	4	2	28	1095	0
1.774	1	2	178	5	1	28	1095	0
1.774	1	1	178	5	2	28	1095	0
1.775	1	2	178	6	1	28	1095	0
1.775	1	1	178	6	2	28	1095	0
1.776	1	2	178	7	1	28	1095	0
1.776	1	1	178	7	2	28	1095	0
1.777	1	2	178	8	1	28	1095	0
1.777	1	1	178	8	2	28	1095	0
1.778	1	2	178	9	1	28	1095	0
1.778	1	1	178	9	2	28	1095	0
1.779	1	2	178	10	1	28	1095	0
1.779	1	1	178	10	2	28	1095	0
1.78	1	2	179	1	1	28	1095	0
1.78	1	1	179	1	2	28	1095	0
1.781	1	2	179	2	1	28	1095	0
1.781	1	1	179	2	2	28	1095	0
1.782	1	2	179	3	1	28	1095	0
1.782	1	1	179	3	2	28	1095	0
1.783	1	2	179	4	1	28	1095	0
1.783	1	1	179	4	2	28	1095	0
1.784	1	2	179	5	1	28	1095	0
1.784	1	1	179	5	2	28	1095	0
1.785	1	2	179	6	1	28	1095	0
1.785	1	1	179	6	2	28	1095	0
1.786	1	2	179	7	1	28	1095	0
1.786	1	1	179	7	2	28	1095	0
1.787	1	2	179	8	1	28	1095	0
1.787	1	1	179	8	2	28	1095	0
1.788	1	2	179	9	1	28	1095	0
1.788	1	1	179	9	2	28	1095	0
1.789	1	2	179	10	1	28	1095	0
1.789	1	1	179	10	2	28	1095	0
1.79	1	2	180	1	1	28	1095	0
1.79	1	1	180	1	2	28	1095	0
1.791	1	2	180	2	1	28	1095	0
1.791	1	1	180	2	2	28	1095	0
1.792	1	2	180	3	1	28	1095	0
1.792	1	1	180	3	2	28	1095	0
1.793	1	2	180	4	1	28	1095	0
1.793	1	1	180	4	2	28	1095	0
1.794	1	2	180	5	1	28	1095	0
1.794	1	1	180	5	2	28	1095	0
1.795	1	2	180	6	1	28	1095	0
1.795	1	1	180	6	2	28	1095	0
1.796	1	2	180	7	1	28	1095	0
1.796	1	1	180	7	2	28	1095	0
1.797	1	2	180	8	1	28	1095	0
1.797	1	1	180	8	2	28	1095	0
1.798	1	2	180	9	1	28	1095	0
1.798	1	1	180	9	2	28	1095	0
1.799	1	2	180	10	1	28	1095	0
1.799	1	1	180	10	2	28	1095	0
1.8	1	2	181	1	1	28	1095	0
1.8	1	1	181	1	2	28	1095	0
1.801	1	2	181	2	1	28	1095	0
1.801	1	1	181	2	2	28	1095	0
1.802	1	2	181	3	1	28	1095	0
1.802	1	1	181	3	2	28	1095	0
1.803	1	2	181	4	1	28	1095	0
1.803	1	1	181	4	2	28	1095	0
1.804	1	2	181	5	1	28	1095	0
1.804	1	1	181	5	2	28	1095	0
1.805	1	2	181	6	1	28	1095	0
1.805	1	1	181	6	2	28	1095	0
1.806	1	2	181	7	1	28	1095	0
1.806	1	1	181	7	2	28	1095	0
1.807	1	2	181	8	1	28	1095	0
1.807	1	1	181	8	2	28	1095	0
1.808	1	2	181	9	1	28	1095	0
1.808	1	1	181	9	2	28	1095	0
1.809	1	2	181	10	1	28	1095	0
1.809	1	1	181	10	2	28	1095	0
1.81	1	2	182	1	1	28	1095	0
1.81	1	1	182	1	2	28	1095	0
1.811	1	2	182	2	1	28	1095	0
1.811	1	1	182	2	2	28	1095	0
1.812	1	2	182	3	1	28	1095	0
1.812	1	1	182	3	2	28	1095	0
1.813	1	2	182	4	1	28	1095	0
1.813	1	1	182	4	2	28	1095	0
1.814	1	2	182	5	1	28	1095	0
1.814	1	1	182	5	2	28	1095	0
1.815	1	2	182	6	1	28	1095	0
1.815	1	1	182	6	2	28	1095	0
1.816	1	2	182	7	1	28	1095	0
1.816	1	1	182	7	2	28	1095	0
1.817	1	2	182	8	1	28	1095	0
1.817	1	1	182	8	2	28	1095	0
1.818	1	2	182	9	1	28	1095	0
1.818	1	1	182	9	2	28	1095	0
1.819	1	2	182	10	1	28	1095	0
1.819	1	1	182	10	2	28	1095	0
1.82	1	2	183	1	1	28	1095	0
1.82	1	1	183	1	2	28	1095	0
1.821	1	2	183	2	1	28	1095	0
1.821	1	1	183	2	2	28	1095	0
1.822	1	2	183	3	1	28	1095	0
1.822	1	1	183	3	2	28	1095	0
1.823	1	2	183	4	1	28	1095	0
1.823	1	1	183	4	2	28	1095	0
1.824	1	2	183	5	1	28	1095	0
1.824	1	1	183	5	2	28	1095	0
1.825	1	2	183	6	1	28	1095	0
1.825	1	1	183	6	2	28	1095	0
1.826	1	2	183	7	1	28	1095	0
1.826	1	1	183	7	2	28	1095	0
1.827	1	2	183	8	1	28	1095	0
1.827	1	1	183	8	2	28	1095	0
1.828	1	2	183	9	1	28	1095	0
1.828	1	1	183	9	2	28	1095	0
1.829	1	2	183	10	1	28	1095	0
1.829	1	1	183	10	2	28	1095	0
1.83	1	2	184	1	1	28	1095	0
1.83	1	1	184	1	2	28	1095	0
1.831	1	2	184	2	1	28	1095	0
1.831	1	1	184	2	2	28	1095	0
1.832	1	2	184	3	1	28	1095	0
1.832	1	1	184	3	2	28	1095	0
1.833	1	2	184	4	1	28	1095	0
1.833	1	1	184	4	2	28	1095	0
1.834	1	2	184	5	1	28	1095	0
1.834	1	1	184	5	2	28	1095	0
1.835	1	2	184	6	1	28	1095	0
1.835	1	1	184	6	2	28	1095	0
1.836	1	2	184	7	1	28	1095	0
1.836	1	1	184	7	2	28	1095	0
1.837	1	2	184	8	1	28	1095	0
1.837	1	1	184	8	2	28	1095	0
1.838	1	2	184	9	1	28	1095	0
1.838	1	1	184	9	2	28	1095	0
1.839	1	2	184	10	1	28	1095	0
1.839	1	1	184	10	2	28	1095	0
1.84	1	2	185	1	1	28	1095	0
1.84	1	1	185	1	2	28	1095	0
1.841	1	2	185	2	1	28	1095	0
1.841	1	1	185	2	2	28	1095	0
1.842	1	2	185	3	1	28	1095	0
1.842	1	1	185	3	2	28	1095	0
1.843	1	2	185	4	1	28	1095	0
1.843	1	1	185	4	2	28	1095	0
1.844	1	2	185	5	1	28	1095	0
1.844	1	1	185	5	2	28	1095	0
1.845	1	2	185	6	1	28	1095	0
1.845	1	1	185	6	2	28	1095	0
1.846	1	2	185	7	1	28	1095	0
1.846	1	1	185	7	2	28	1095	0
1.847	1	2	185	8	1	28	1095	0
1.847	1	1	185	8	2	28	1095	0
1.848	1	2	185	9	1	28	1095	0
1.848	1	1	185	9	2	28	1095	0
1.849	1	2	185	10	1	28	1095	0
1.849	1	1	185	10	2	28	1095	0
1.85	1	2	186	1	1	28	1095	0
1.85	1	1	186	1	2	28	1095	0
1.851	1	2	186	2	1	28	1095	0
1.851	1	1	186	2	2	28	1095	0
1.852	1	2	186	3	1	28	1095	0
1.852	1	1	186	3	2	28	1095	0
1.853	1	2	186	4	1	28	1095	0
1.853	1	1	186	4	2	28	1095	0
1.854	1	2	186	5	1	28	1095	0
1.854	1	1	186	5	2	28	1095	0
1.855	1	2	186	6	1	28	1095	0
1.855	1	1	186	6	2	28	1095	0
1.856	1	2	186	7	1	28	1095	0
1.856	1	1	186	7	2	28	1095	0
1.857	1	2	186	8	1	28	1095	0
1.857	1	1	186	8	2	28	1095	0
1.858	1	2	186	9	1	28	1095	0
1.858	1	1	186	9	2	28	1095	0
1.859	1	2	186	10	1	28	1095	0
1.859	1	1	186	10	2	28	1095	0
1.86	1	2	187	1	1	28	1095	0
1.86	1	1	187	1	2	28	1095	0
1.861	1	2	187	2	1	28	1095	0
1.861	1	1	187	2	2	28	1095	0
1.862	1	2	187	3	1	28	1095	0
1.862	1	1	187	3	2	28	1095	0
1.863	1	2	187	4	1	28	1095	0
1.863	1	1	187	4	2	28	1095	0
1.864	1	2	187	5	1	28	1095	0
1.864	1	1	187	5	2	28	1095	0
1.865	1	2	187	6	1	28	1095	0
1.865	1	1	187	6	2	28	1095	0
1.866	1	2	187	7	1	28	1095	0
1.866	1	1	187	7	2	28	1095	0
1.867	1	2	187	8	1	28	1095	0
1.867	1	1	187	8	2	28	1095	0
1.868	1	2	187	9	1	28	1095	0
1.868	1	1	187	9	2	28	1095	0
1.869	1	2	187	10	1	28	1095	0
1.869	1	1	187	10	2	28	1095	0
1.87	1	2	188	1	1	28	1095	0
1.87	1	1	188	1	2	28	1095	0
1.871	1	2	188	2	1	28	1095	0
1.871	1	1	188	2	2	28	1095	0
1.872	1	2	188	3	1	28	1095	0
1.872	1	1	188	3	2	28	1095	0
1.873	1	2	188	4	1	28	1095	0
1.873	1	1	188	4	2	28	1095	0
1.874	1	2	188	5	1	28	1095	0
1.874	1	1	188	5	2	28	1095	0
1.875	1	2	188	6	1	28	1095	0
1.875	1	1	188	6	2	28	1095	0
1.876	1	2	188	7	1	28	1095	0
1.876	1	1	188	7	2	28	1095	0
1.877	1	2	188	8	1	28	1095	0
1.877	1	1	188	8	2	28	1095	0
1.878	1	2	188	9	1	28	1095	0
1.878	1	1	188	9	2	28	1095	0
1.879	1	2	188	10	1	28	1095	0
1.879	1	1	188	10	2	28	1095	0
1.88	1	2	189	1	1	28	1095	0
1.88	1	1	189	1	2	28	1095	0
1.881	1	2	189	2	1	28	1095	0
1.881	1	1	189	2	2	28	1095	0
1.882	1	2	189	3	1	28	1095	0
1.882	1	1	189	3	2	28	1095	0
1.883	1	2	189	4	1	28	1095	0
1.883	1	1	189	4	2	28	1095	0
1.884	1	2	189	5	1	28	1095	0
1.884	1	1	189	5	2	28	1095	0
1.885	1	2	189	6	1	28	1095	0
1.885	1	1	189	6	2	28	1095	0
1.886	1	2	189	7	1	28	1095	0
1.886	1	1	189	7	2	28	1095	0
1.887	1	2	189	8	1	28	1095	0
1.887	1	1	189	8	2	28	1095	0
1.888	1	2	189	9	1	28	1095	0
1.888	1	1	189	9	2	28	1095	0
1.889	1	2	189	10	1	28	1095	0
1.889	1	1	189	10	2	28	1095	0
1.89	1	2	190	1	1	28	1095	0
1.89	1	1	190	1	2	28	1095	0
1.891	1	2	190	2	1	28	1095	0
1.891	1	1	190	2	2	28	1095	0
1.892	1	2	190	3	1	28	1095	0
1.892	1	1	190	3	2	28	1095	0
1.893	1	2	190	4	1	28	1095	0
1.893	1	1	190	4	2	28	1095	0
1.894	1	2	190	5	1	28	1095	0
1.894	1	1	190	5	2	28	1095	0
1.895	1	2	190	6	1	28	1095	0
1.895	1	1	190	6	2	28	1095	0
1.896	1	2	190	7	1	28	1095	0
1.896	1	1	190	7	2	28	1095	0
1.897	1	2	190	8	1	28	1095	0
1.897	1	1	190	8	2	28	1095	0
1.898	1	2	190	9	1	28	1095	0
1.898	1	1	190	9	2	28	1095	0
1.899	1	2	190	10	1	28	1095	0
1.899	1	1	190	10	2	28	1095	0
1.9	1	2	191	1	1	28	1095	0
1.9	1	1	191	1	2	28	1095	0
1.901	1	2	191	2	1	28	1095	0
1.901	1	1	191	2	2	28	1095	0
1.902	1	2	191	3	1	28	1095	0
1.902	1	1	191	3	2	28	1095	0
1.903	1	2	191	4	1	28	1095	0
1.903	1	1	191	4	2	28	1095	0
1.904	1	2	191	5	1	28	1095	0
1.904	1	1	191	5	2	28	1095	0
1.905	1	2	191	6	1	28	1095	0
1.905	1	1	191	6	2	28	1095	0
1.906	1	2	191	7	1	28	1095	0
1.906	1	1	191	7	2	28	1095	0
1.907	1	2	191	8	1	28	1095	0
1.907	1	1	191	8	2	28	1095	0
1.908	1	2	191	9	1	28	1095	0
1.908	1	1	191	9	2	28	1095	0
1.909	1	2	191	10	1	28	1095	0
1.909	1	1	191	10	2	28	1095	0
1.91	1	2	192	1	1	28	1095	0
1.91	1	1	192	1	2	28	1095	0
1.911	1	2	192	2	1	28	1095	0
1.911	1	1	192	2	2	28	1095	0
1.912	1	2	192	3	1	28	1095	0
1.912	1	1	192	3	2	28	1095	0
1.913	1	2	192	4	1	28	1095	0
1.913	1	1	192	4	2	28	1095	0
1.914	1	2	192	5	1	28	1095	0
1.914	1	1	192	5	2	28	1095	0
1.915	1	2	192	6	1	28	1095	0
1.915	1	1	192	6	2	28	1095	0
1.916	1	2	192	7	1	28	1095	0
1.916	1	1	192	7	2	28	1095	0
1.917	1	2	192	8	1	28	1095	0
1.917	1	1	192	8	2	28	1095	0
1.918	1	2	192	9	1	28	1095	0
1.918	1	1	192	9	2	28	1095	0
1.919	1	2	192	10	1	28	1095	0
1.919	1	1	192	10	2	28	1095	0
1.92	1	2	193	1	1	28	1095	0
1.92	1	1	193	1	2	28	1095	0
1.921	1	2	193	2	1	28	1095	0
1.921	1	1	193	2	2	28	1095	0
1.922	1	2	193	3	1	28	1095	0
1.922	1	1	193	3	2	28	1095	0
1.923	1	2	193	4	1	28	1095	0
1.923	1	1	193	4	2	28	1095	0
1.924	1	2	193	5	1	28	1095	0
1.924	1	1	193	5	2	28	1095	0
1.925	1	2	193	6	1	28	1095	0
1.925	1	1	193	6	2	28	1095	0
1.926	1	2	193	7	1	28	1095	0
1.926	1	1	193	7	2	28	1095	0
1.927	1	2	193	8	1	28	1095	0
1.927	1	1	193	8	2	28	1095	0
1.928	1	2	193	9	1	28	1095	0
1.928	1	1	193	9	2	28	1095	0
1.929	1	2	193	10	1	28	1095	0
1.929	1	1	193	10	2	28	1095	0
1.93	1	2	194	1	1	28	1095	0
1.93	1	1	194	1	2	28	1095	0
1.931	1	2	194	2	1	28	1095	0
1.931	1	1	194	2	2	28	1095	0
1.932	1	2	194	3	1	28	1095	0
1.932	1	1	194	3	2	28	1095	0
1.933	1	2	194	4	1	28	1095	0
1.933	1	1	194	4	2	28	1095	0
1.934	1	2	194	5	1	28	1095	0
1.934	1	1	194	5	2	28	1095	0
1.935	1	2	194	6	1	28	1095	0
1.935	1	1	194	6	2	28	1095	0
1.936	1	2	194	7	1	28	1095	0
1.936	1	1	194	7	2	28	1095	0
1.937	1	2	194	8	1	28	1095	0
1.937	1	1	194	8	2	28	1095	0
1.938	1	2	194	9	1	28	1095	0
1.938	1	1	194	9	2	28	1095	0
1.939	1	2	194	10	1	28	1095	0
1.939	1	1	194	10	2	28	1095	0
1.94	1	2	195	1	1	28	1095	0
1.94	1	1	195	1	2	28	1095	0
1.941	1	2	195	2	1	28	1095	0
1.941	1	1	195	2	2	28	1095	0
1.942	1	2	195	3	1	28	1095	0
1.942	1	1	195	3	2	28	1095	0
1.943	1	2	195	4	1	28	1095	0
1.943	1	1	195	4	2	28	1095	0
1.944	1	2	195	5	1	28	1095	0
1.944	1	1	195	5	2	28	1095	0
1.945	1	2	195	6	1	28	1095	0
1.945	1	1	195	6	2	28	1095	0
1.946	1	2	195	7	1	28	1095	0
1.946	1	1	195	7	2	28	1095	0
1.947	1	2	195	8	1	28	1095	0
1.947	1	1	195	8	2	28	1095	0
1.948	1	2	195	9	1	28	1095	0
1.948	1	1	195	9	2	28	1095	0
1.949	1	2	195	10	1	28	1095	0
1.949	1	1	195	10	2	28	1095	0
1.95	1	2	196	1	1	28	1095	0
1.95	1	1	196	1	2	28	1095	0
1.951	1	2	196	2	1	28	1095	0
1.951	1	1	196	2	2	28	1095	0
1.952	1	2	196	3	1	28	1095	0
1.952	1	1	196	3	2	28	1095	0
1.953	1	2	196	4	1	28	1095	0
1.953	1	1	196	4	2	28	1095	0
1.954	1	2	196	5	1	28	1095	0
1.954	1	1	196	5	2	28	1095	0
1.955	1	2	196	6	1	28	1095	0
1.955	1	1	196	6	2	28	1095	0
1.956	1	2	196	7	1	28	1095	0
1.956	1	1	196	7	2	28	1095	0
1.957	1	2	196	8	1	28	1095	0
1.957	1	1	196	8	2	28	1095	0
1.958	1	2	196	9	1	28	1095	0
1.958	1	1	196	9	2	28	1095	0
1.959	1	2	196	10	1	28	1095	0
1.959	1	1	196	10	2	28	1095	0
1.96	1	2	197	1	1	28	1095	0
1.96	1	1	197	1	2	28	1095	0
1.961	1	2	197	2	1	28	1095	0
1.961	1	1	197	2	2	28	1095	0
1.962	1	2	197	3	1	28	1095	0
1.962	1	1	197	3	2	28	1095	0
1.963	1	2	197	4	1	28	1095	0
1.963	1	1	197	4	2	28	1095	0
1.964	1	2	197	5	1	28	1095	0
1.964	1	1	197	5	2	28	1095	0
1.965	1	2	197	6	1	28	1095	0
1.965	1	1	197	6	2	28	1095	0
1.966	1	2	197	7	1	28	1095	0
1.966	1	1	197	7	2	28	1095	0
1.967	1	2	197	8	1	28	1095	0
1.967	1	1	197	8	2	28	1095	0
1.968	1	2	197	9	1	28	1095	0
1.968	1	1	197	9	2	28	1095	0
1.969	1	2	197	10	1	28	1095	0
1.969	1	1	197	10	2	28	1095	0
1.97	1	2	198	1	1	28	1095	0
1.97	1	1	198	1	2	28	1095	0
1.971	1	2	198	2	1	28	1095	0
1.971	1	1	198	2	2	28	1095	0
1.972	1	2	198	3	1	28	1095	0
1.972	1	1	198	3	2	28	1095	0
1.973	1	2	198	4	1	28	1095	0
1.973	1	1	198	4	2	28	1095	0
1.974	1	2	198	5	1	28	1095	0
1.974	1	1	198	5	2	28	1095	0
1.975	1	2	198	6	1	28	1095	0
1.975	1	1	198	6	2	28	1095	0
1.976	1	2	198	7	1	28	1095	0
1.976	1	1	198	7	2	28	1095	0
1.977	1	2	198	8	1	28	1095	0
1.977	1	1	198	8	2	28	1095	0
1.978	1	2	198	9	1	28	1095	0
1.978	1	1	198	9	2	28	1095	0
1.979	1	2	198	10	1	28	1095	0
1.979	1	1	198	10	2	28	1095	0
1.98	1	2	199	1	1	28	1095	0
1.98	1	1	199	1	2	28	1095	0
1.981	1	2	199	2	1	28	1095	0
1.981	1	1	199	2	2	28	1095	0
1.982	1	2	199	3	1	28	1095	0
1.982	1	1	199	3	2	28	1095	0
1.983	1	2	199	4	1	28	1095	0
1.983	1	1	199	4	2	28	1095	0
1.984	1	2	199	5	1	28	1095	0
1.984	1	1	199	5	2	28	1095	0
1.985	1	2	199	6	1	28	1095	0
1.985	1	1	199	6	2	28	1095	0
1.986	1	2	199	7	1	28	1095	0
1.986	1	1	199	7	2	28	1095	0
1.987	1	2	199	8	1	28	1095	0
1.987	1	1	199	8	2	28	1095	0
1.988	1	2	199	9	1	28	1095	0
1.988	1	1	199	9	2	28	1095	0
1.989	1	2	199	10	1	28	1095	0
1.989	1	1	199	10	2	28	1095	0
1.99	1	2	200	1	1	28	1095	0
1.99	1	1	200	1	2	28	1095	0
1.991	1	2	200	2	1	28	1095	0
1.991	1	1	200	2	2	28	1095	0
1.992	1	2	200	3	1	28	1095	0
1.992	1	1	200	3	2	28	1095	0
1.993	1	2	200	4	1	28	1095	0
1.993	1	1	200	4	2	28	1095	0
1.994	1	2	200	5	1	28	1095	0
1.994	1	1	200	5	2	28	1095	0
1.995	1	2	200	6	1	28	1095	0
1.995	1	1	200	6	2	28	1095	0
1.996	1	2	200	7	1	28	1095	0
1.996	1	1	200	7	2	28	1095	0
1.997	1	2	200	8	1	28	1095	0
1.997	1	1	200	8	2	28	1095	0
1.998	1	2	200	9	1	28	1095	0
1.998	1	1	200	9	2	28	1095	0
1.999	1	2	200	10	1	28	1095	0
1.999	1	1	200	10	2	28	1095	0
2	1	2	201	1	1	28	1095	0
2	1	1	201	1	2	28	1095	0
2.001	1	2	201	2	1	28	1095	0
2.001	1	1	201	2	2	28	1095	0
2.002	1	2	201	3	1	28	1095	0
2.002	1	1	201	3	2	28	1095	0
2.003	1	2	201	4	1	28	1095	0
2.003	1	1	201	4	2	28	1095	0
2.004	1	2	201	5	1	28	1095	0
2.004	1	1	201	5	2	28	1095	0
2.005	1	2	201	6	1	28	1095	0
2.005	1	1	201	6	2	28	1095	0
2.006	1	2	201	7	1	28	1095	0
2.006	1	1	201	7	2	28	1095	0
2.007	1	2	201	8	1	28	1095	0
2.007	1	1	201	8	2	28	1095	0
2.008	1	2	201	9	1	28	1095	0
2.008	1	1	201	9	2	28	1095	0
2.009	1	2	201	10	1	28	1095	0
2.009	1	1	201	10	2	28	1095	0
2.01	1	2	202	1	1	28	1095	0
2.01	1	1	202	1	2	28	1095	0
2.011	1	2	202	2	1	28	1095	0
2.011	1	1	202	2	2	28	1095	0
2.012	1	2	202	3	1	28	1095	0
2.012	1	1	202	3	2	28	1095	0
2.013	1	2	202	4	1	28	1095	0
2.013	1	1	202	4	2	28	1095	0
2.014	1	2	202	5	1	28	1095	0
2.014	1	1	202	5	2	28	1095	0
2.015	1	2	202	6	1	28	1095	0
2.015	1	1	202	6	2	28	1095	0
2.016	1	2	202	7	1	28	1095	0
2.016	1	1	202	7	2	28	1095	0
2.017	1	2	202	8	1	28	1095	0
2.017	1	1	202	8	2	28	1095	0
2.018	1	2	202	9	1	28	1095	0
